,gender,seniorcitizen,partner,dependents,tenure,phoneservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,monthlycharges,totalcharges,churn
1724,Female,0,Yes,No,-1.1960038562387048,Yes,No,No,No,No,Yes,Yes,Month-to-month,1.001674981181207,-0.8852486603454967,No
1725,Female,1,No,No,-0.62591876415828,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.9784098231788811,-0.296291523141671,No
1726,Male,0,Yes,No,-0.0965540357978854,Yes,No,No,No,No,No,No,Month-to-month,-0.49394231896830415,-0.3696161242153261,No
1727,Male,0,No,No,-0.055833672077855064,Yes,No,Yes,No,Yes,Yes,No,Month-to-month,0.2089978121019659,-0.049229088717803196,No
1728,Female,0,No,No,0.5142514200025698,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,0.5612987761371843,0.5907287938778064,No
1729,Male,0,Yes,No,1.2879383306831464,Yes,Yes,Yes,Yes,No,No,No,One year,0.8205391081630994,1.5057201079374147,No
1730,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,No,Yes,No,Month-to-month,-0.16324471593524553,-0.9793750360318042,Yes
1731,Female,1,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.16080569909714826,-0.9750735025753172,Yes
1732,Male,1,Yes,Yes,1.1657772395230555,Yes,No,Yes,No,No,Yes,Yes,One year,1.1379423351948288,1.6277733623719917,No
1733,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5192710680708021,-0.9973752991112573,No
1734,Male,0,No,No,-0.9516816739185228,No,No,No,No,No,Yes,Yes,Month-to-month,-0.6435040489832552,-0.821012427395291,Yes
1735,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.651437608246161,2.568044457668185,No
1736,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.504314895069307,-0.997176766797881,Yes
1737,Female,0,Yes,No,-1.0331224013585834,Yes,No,No,No,No,No,No,Month-to-month,-0.681725379987076,-0.8674910478712812,No
1738,Female,0,Yes,No,1.369379058123207,Yes,No,Yes,Yes,Yes,No,No,One year,0.8570986421667539,1.6990905811659527,No
1739,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.17077648109814536,-0.974941147699733,Yes
1740,Male,0,Yes,Yes,0.3106496014024181,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4744025490663168,-0.6769662044678039,No
1741,Male,0,No,No,-0.6666391278783103,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,0.22063039110312907,-0.4710220180587655,No
1742,Female,0,No,No,-1.2367242199587352,Yes,No,Yes,No,No,Yes,No,Month-to-month,0.7440964461554579,-0.9247124724155233,Yes
1743,Male,0,Yes,No,1.4100994218432374,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3265026160515319,-0.30716668208550735,No
1744,Female,0,Yes,No,0.35136996512244845,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,1.3190782082129364,0.8304455327067505,No
1745,Female,0,Yes,Yes,0.9621754209229036,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4943441130683104,-0.5116990831549808,No
1746,Female,0,No,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.7179094882528059,2.529661543748763,No
1747,Female,0,Yes,Yes,-1.1960038562387048,Yes,No,No,No,No,No,Yes,Month-to-month,0.6643301901474837,-0.888932537715924,Yes
1748,Female,0,Yes,No,0.880734693482843,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4860351280674797,-0.5194197842307267,No
1749,Male,1,No,No,0.7992939660427822,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1.5284646302338678,1.5671989476462826,No
1750,Female,0,No,No,0.7178532386027215,Yes,No,No,Yes,Yes,No,Yes,Two year,0.82884809316393,0.8932920394633218,No
1751,Male,0,No,No,-0.748079855318371,Yes,No,No,No,Yes,Yes,No,Month-to-month,0.8371570781647607,-0.48588988241605885,Yes
1752,Male,0,Yes,No,-0.21871512695797646,Yes,Yes,No,No,No,No,No,One year,-0.533825446972291,-0.3785280191713299,No
1753,Female,1,Yes,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,No,No,Two year,1.0581760791868549,2.006396543126569,No
1754,Male,0,No,No,1.2064976032430856,Yes,Yes,Yes,No,No,Yes,Yes,One year,0.3170146171127639,1.066919577083881,No
1755,Female,0,No,No,-0.8295205827584317,Yes,No,Yes,No,Yes,No,No,Month-to-month,-0.3477041829536853,-0.7170256134779596,No
1756,Female,1,No,No,0.47353105628253944,Yes,No,No,Yes,Yes,Yes,Yes,One year,0.33529438411459117,0.43602800346579007,No
1757,Male,0,Yes,Yes,0.880734693482843,Yes,No,Yes,No,Yes,No,No,Two year,0.5047976781315361,0.9186821164295604,No
1758,Female,0,No,No,1.4508197855632678,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4860351280674797,-0.3939032438850295,No
1759,Male,0,No,No,-0.5037576729981889,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5076384890696393,-0.8225124493185787,No
1760,Male,0,Yes,Yes,0.7178532386027215,Yes,No,No,Yes,No,No,No,One year,-0.32776261895169184,0.14751643383813218,No
1761,Male,0,No,No,1.0436161483629645,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3397969920528607,-0.3380053680966295,No
1762,Male,0,Yes,Yes,0.10704778280226633,Yes,No,Yes,No,No,Yes,No,Month-to-month,0.827186296163764,0.3890640817793244,No
1763,Female,0,No,No,-1.2367242199587352,Yes,No,No,No,No,No,No,Month-to-month,-0.6435040489832552,-0.9700660764490477,No
1764,Male,0,Yes,Yes,1.247217966963116,Yes,Yes,No,Yes,Yes,No,Yes,Two year,0.36354493311741554,1.057500321771471,No
1765,Female,0,Yes,No,1.0436161483629645,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,1.5251410362335358,1.873666662061532,No
1766,Female,0,Yes,Yes,-0.21871512695797646,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4694171580658184,-0.7484378372832798,No
1767,Female,0,Yes,No,1.5729808767233588,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6747027662484868,2.5581399011453,No
1768,Female,0,No,No,1.247217966963116,Yes,No,No,Yes,No,No,Yes,One year,-0.20645143793956489,0.539904521653468,No
1769,Male,0,Yes,No,1.5729808767233588,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,0.9468356801757247,1.9366675828396185,No
1770,Female,1,No,No,0.35136996512244845,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1.609892683242008,1.0631474631297309,Yes
1771,Male,1,No,No,-0.7888002190384014,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8554368451665879,-0.4758529710175892,Yes
1772,Male,0,No,No,-1.2367242199587352,Yes,No,No,No,No,Yes,No,Month-to-month,0.4732235351283796,-0.9424039074519468,Yes
1773,Female,0,Yes,Yes,1.4508197855632678,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.5093002860698053,-0.4354847339644037,No
1774,Male,0,Yes,Yes,-1.2774445836787656,Yes,Yes,No,No,No,No,No,Month-to-month,-0.532163649972125,-0.9842721664284201,No
1775,Male,1,No,No,1.3286586944031769,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,1.4719635322282196,2.130236588381533,No
1776,Male,1,Yes,No,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3215172250510334,-0.2105255637630998,No
1777,Female,0,No,No,-0.1779947632379461,Yes,No,No,No,Yes,No,No,Month-to-month,-0.32776261895169184,-0.3417333637589181,No
1778,Male,0,Yes,Yes,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.329826210051864,-0.18557666971547532,No
1779,Female,0,No,No,-1.2367242199587352,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,0.8770402061687477,-0.9314405119243877,No
1780,Female,0,No,Yes,-0.5851984004382496,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4827115340671475,-0.8333434899705537,Yes
1781,Male,1,Yes,No,1.125056875803025,Yes,No,Yes,Yes,No,Yes,Yes,One year,1.3157546142126038,1.791077219696982,No
1782,Female,1,No,No,-0.2594354906780068,Yes,No,No,No,Yes,No,Yes,Month-to-month,0.042818112085353605,-0.2767691789929993,No
1783,Male,0,No,Yes,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.22893937610395967,-0.9741690775921583,Yes
1784,Female,0,No,No,-1.1552834925186746,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4760643460664828,-0.9715881575182662,Yes
1785,Male,0,Yes,Yes,1.4508197855632678,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.9119379431722362,1.8146363875509726,No
1786,Female,0,No,No,0.22920887396235737,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,0.6477122201458225,0.43446180410471014,Yes
1787,Female,1,Yes,No,0.3920903288424788,Yes,Yes,No,Yes,No,Yes,Yes,One year,1.3440051632154282,1.0232865864329515,No
1788,Female,0,Yes,No,1.002895784642934,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.5009913010689746,-0.5053681082728692,No
1789,Male,0,Yes,No,0.880734693482843,No,No,Yes,No,No,No,No,Month-to-month,-1.1420431490330922,-0.2904679086159656,No
1790,Female,0,No,No,-0.8295205827584317,Yes,No,No,No,No,No,Yes,Month-to-month,0.4433111891253892,-0.5878472549077658,Yes
1791,Female,0,Yes,No,0.47353105628253944,Yes,Yes,Yes,Yes,No,No,No,One year,-0.10840541492976351,0.1952083073403109,No
1792,Male,0,Yes,Yes,0.3920903288424788,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,0.15415851109648415,0.34348988628649313,No
1793,Male,0,Yes,Yes,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.329826210051864,-0.22506254093143277,No
1794,Female,0,Yes,Yes,1.5729808767233588,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.8737166121684152,1.77091516031632,No
1795,Female,0,Yes,No,-0.5444780367182193,Yes,No,No,Yes,No,No,Yes,Month-to-month,0.827186296163764,-0.22883465488558288,Yes
1796,Female,0,Yes,No,-0.38159658183809786,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,0.2954112561106046,-0.28102659415762493,No
1797,Female,0,No,No,-0.0965540357978854,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.5076384890696393,-0.7505555152926273,No
1798,Male,0,No,No,0.10704778280226633,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.2816340970470463,-0.584494264726299,No
1799,Female,0,No,No,-0.9109613101984924,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,1.1279715531938321,-0.5763985581697312,Yes
1800,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,-0.6950197559884049,-0.986433962729629,No
1801,Male,0,No,No,-0.4223169455581282,Yes,No,No,No,No,No,No,Month-to-month,0.16412929309748078,-0.3482408118084754,No
1802,Male,0,Yes,Yes,-1.0331224013585834,No,Yes,Yes,Yes,No,No,No,Two year,-0.8711702380060141,-0.8822486164989212,No
1803,Female,0,No,No,0.14776814652229667,No,Yes,Yes,Yes,Yes,No,Yes,Two year,-0.3875873109576722,-0.1669808096958931,No
1804,Female,0,Yes,Yes,0.06632741908223598,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4660935640654862,-0.6897163908157498,No
1805,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,Yes,Yes,No,No,No,Two year,-0.010359391919962149,1.0766035421474593,No
1806,Male,0,Yes,Yes,0.14776814652229667,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3181936310507012,-0.5950605956271054,No
1807,Female,0,No,No,-1.2774445836787656,Yes,No,No,Yes,No,No,No,Month-to-month,0.3851482941195749,-0.9720955178746724,Yes
1808,Female,0,No,No,-0.38159658183809786,Yes,No,Yes,No,No,No,No,Month-to-month,0.47820892612887816,-0.2659381383410244,Yes
1809,Male,1,Yes,No,-0.015113308357824713,Yes,No,No,No,No,No,Yes,Month-to-month,0.6726391751483144,0.159847496413395,Yes
1810,Female,0,Yes,Yes,1.5729808767233588,Yes,Yes,Yes,Yes,Yes,No,No,One year,1.0099839661820376,1.9814035307870834,No
1811,Female,1,No,No,-0.38159658183809786,Yes,No,No,Yes,No,No,No,Month-to-month,0.48485611412954227,-0.19607682317848968,No
1812,Male,0,Yes,No,-0.62591876415828,Yes,No,No,Yes,No,Yes,Yes,One year,1.0598378761870213,-0.30507106322209065,No
1813,Male,0,No,No,-1.2774445836787656,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,0.356897745116751,-0.9724705233554942,No
1814,Male,0,Yes,Yes,-0.8295205827584317,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4976677070686424,-0.8918002266869153,No
1815,Female,0,Yes,No,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4710789550659844,-0.34301279422289893,No
1816,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5142856770703037,-0.9973091216734653,No
1817,Male,1,Yes,No,1.6137012404433893,Yes,No,Yes,No,No,Yes,Yes,Two year,1.116338974192669,2.0513530825333404,No
1818,Male,0,Yes,Yes,1.125056875803025,Yes,No,No,No,No,No,No,Month-to-month,0.31867641411292996,0.9589400577530924,No
1819,Female,0,Yes,Yes,1.1657772395230555,No,No,Yes,Yes,Yes,Yes,No,Two year,-0.44575020596348647,0.42559402744056773,No
1820,Female,0,Yes,No,-1.0738427650786138,Yes,No,No,No,No,No,No,Month-to-month,-0.6351950639824246,-0.8630792186851406,No
1821,Male,1,Yes,No,-0.015113308357824713,Yes,No,No,No,No,No,Yes,Month-to-month,0.682609957149311,0.16825203101299252,Yes
1822,Female,0,No,Yes,-0.055833672077855064,Yes,No,No,No,No,Yes,No,Month-to-month,0.7241548821534641,0.18426697095868258,Yes
1823,Male,0,No,No,-0.5444780367182193,Yes,No,Yes,No,No,No,No,Month-to-month,0.3020584441112687,-0.37731476614514126,Yes
1824,Male,0,Yes,Yes,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.477726143066649,-0.38761638729477926,No
1825,Female,0,No,No,-0.015113308357824713,Yes,No,Yes,No,No,No,No,Month-to-month,-0.3510277769540174,-0.23829802848985426,No
1826,Male,0,Yes,No,1.3286586944031769,Yes,No,Yes,No,No,No,Yes,Month-to-month,0.8604222361670865,1.6108760565890736,No
1827,Female,0,Yes,Yes,0.5142514200025698,No,Yes,No,No,No,Yes,Yes,Month-to-month,-0.4607063789649817,0.023874920896544752,No
1828,Male,0,No,No,0.3920903288424788,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.3198554280508674,-0.5867222384653,No
1829,Male,0,No,No,-0.9924020376385531,Yes,No,No,No,No,No,No,Month-to-month,0.33529438411459117,-0.7532246719502422,No
1830,Male,0,No,Yes,-0.015113308357824713,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4710789550659844,-0.6983635760205852,No
1831,Female,1,Yes,No,-0.4223169455581282,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,-0.04027173792295256,-0.3961532767699612,No
1832,Male,1,Yes,No,1.002895784642934,No,No,No,No,No,Yes,Yes,Month-to-month,-0.6617838159850825,0.129361756737164,Yes
1833,Male,0,No,No,-1.2774445836787656,Yes,Yes,No,No,No,No,No,Month-to-month,-0.5587524019747828,-0.9846251127633114,No
1834,Male,1,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,-0.6534748309842519,-0.9858824840813615,Yes
1835,Female,0,Yes,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,-0.6567984249845842,-0.9859266023732228,No
1836,Male,0,No,No,-0.3408762181180675,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,1.0382345151848615,-0.06939114809846539,Yes
1837,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4860351280674797,-0.9969341161926433,Yes
1838,Male,1,No,No,0.880734693482843,Yes,No,Yes,No,No,No,Yes,Month-to-month,0.8404806721650927,1.1700460843099152,No
1839,Female,0,No,No,-1.1552834925186746,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3115464430500368,-0.954183491378942,No
1840,Male,0,Yes,Yes,1.3286586944031769,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,1.4586691562268908,2.0551251964874906,Yes
1841,Female,0,Yes,No,0.9621754209229036,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.3447823830533592,-0.44913934529550853,No
1842,Male,0,No,No,0.5142514200025698,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,0.3718539181182462,0.4385648052478209,No
1843,Female,0,Yes,Yes,1.5729808767233588,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4976677070686424,-0.38113099839115283,No
1844,Male,0,Yes,No,1.0843365120829946,Yes,Yes,Yes,Yes,No,Yes,No,One year,0.05445069108651675,0.7405103947472763,No
1845,Male,0,No,No,1.4915401492832983,No,No,Yes,Yes,No,No,No,One year,-0.9642308700153169,0.09375829520501026,No
1846,Male,0,No,No,-0.5444780367182193,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.5275800530716328,-0.8826015628338123,No
1847,Female,0,Yes,Yes,0.9214550572028734,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.5076384890696393,-0.5279787328518393,No
1848,Female,0,No,No,0.22920887396235737,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.5109620830699715,-0.6724661386979405,No
1849,Male,0,No,No,-0.9109613101984924,Yes,No,No,No,No,No,No,Month-to-month,-0.6385186579827569,-0.8281595906768386,Yes
1850,Female,1,Yes,No,0.5956921474426305,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,0.08934842809000525,0.4289470176220345,No
